texto,fecha,usuario
esto debería salud pública promover xra convivir con el virus https://t.co/a6qgb7ji5n,2021-10-14 03:04:51 UTC,ub_alvarez
"@almudenauy @damianaldeta todo ser vivo es 1 reservorio d virus y bacterias!  qué dice ese hombre?
el debate xra cuando así nos sacamos las dudas.",2021-10-14 03:03:11 UTC,ub_alvarez
"@mspuruguay mascarilla dice? trapo en la cara será.. 
mascarilla se usa en un block quirúrgico,donde si hay que cuidar.. 
andar con el trapo lleno de saliva y a la vez que no sirva para nada(tamaño de un virus 20 a 500 nanómetros) es ridículo!! como cada cosa que han echo obviamente!",2021-10-14 03:02:57 UTC,gonza_30584
"me puedo programar=era programable en cuestiones del amor
virus y babasonicos top3 crossovers menos esperados",2021-10-14 03:01:45 UTC,paazcastano
"la violencia de género no es un virus. 

por estas cosas es más que necesario que nuestro gremio cuente con una secretaria de género https://t.co/7gkgksxlol",2021-10-14 02:59:27 UTC,EiMagui
arequipa no reporta fallecidos por covid-19 por quinto día consecutivo ►https://t.co/henwucaqbe https://t.co/qtuopkulml,2021-10-14 02:55:03 UTC,elpopular_pe
"luego de contraer el virus en julio de 2020, bolsonaro aseguró repetidamente que sus exámenes revelan un alto nivel de anticuerpos y que por ello no le fue necesario vacunarse, algo descartado de plano por los expertos.

https://t.co/yegznk1wsy",2021-10-14 02:50:00 UTC,TelenocheUy
"jajjjjajjjjajjja viejo payaso llevo lo que tiene el virus chino tomando ivermectina sin envenenar mi cuerpo con esas fulanas vacunas y acá estoy fuerte, sano y con anticuerpos segun mi último examen de antígenos. https://t.co/zasgjksxh9",2021-10-14 02:48:05 UTC,AnticomunistaA2
"“yo no me contagio de sars-cov-2 por dar un abrazo, ni por contacto de sangre (como el virus del vih, por ej.). por eso una careta facial no me protege en el ambiente social escolar“ dijo el dr. neyra. https://t.co/113pvs0ung",2021-10-14 02:47:31 UTC,chubi_chubi
"""el principal mecanismo de contagio del virus es por la transmisión de microgotas, el famoso 'aerosol' y por ahí nos infectamos. si logramos eliminar el aerosol no hay contagios"" mencionó @omneco https://t.co/fs3ogdegr6",2021-10-14 02:47:30 UTC,chubi_chubi
"que miedo la encuesta de instagram, me dejo regulando 15 segundos pensando si era un virus",2021-10-14 02:45:54 UTC,joaquingtlp
jajajajaja le agarro el virus del 2009 https://t.co/spfoywngk4,2021-10-14 02:37:29 UTC,Luisitocomparin
@a24com cuando no son virus son juegos de internet que siempre llevan a la muerte. toda basura viene de esa gente!!!,2021-10-14 02:33:42 UTC,soniavivianaven
"@luis_florezj @racso_perez @joujamsk @larepublica_pe lo mismo paso con la poblacion.
la verdad es que murieron lod que tuvieron que morir,crudo pero real.
calculo que el 95% del pueblo ya se expuso al virus y sus defensas lo enfrentaron",2021-10-14 02:30:51 UTC,PabloGutarra4
"@gordobasura__ animales estan en granjas de 2x2 donde estan todos juntos, sucios, quietos y en malas condiciones, todo para que la produccion se lleve al punto de rentabilidad mas alto posible. por eso la deforestacion es parte de la creacion de virus y epidemias. deforestacion=ganaderia/agricu",2021-10-14 02:29:15 UTC,LBentosela
"@joujamsk @larepublica_pe no, porque las medidas de salud pública están por encima de las preferencias individuales. imagina que hay un brote de x virus y no te dejan ingresar a x región. ¿te vas a quejar que te impiden ingresar? ¿qué vulneran tu derecho al libre tránsito?
mejoren sus argumentos.",2021-10-14 02:26:32 UTC,Moloricky
"#bolivia 
el ministerio de @saluddeportesbo registra 556 casos nuevos de #covid19 y 5 decesos este miércoles 13 de octubre de 2021. 
en esta jornada 603 personas se recuperaron del virus y fueron dadas de alta. #elinformante https://t.co/hxqcg7rnij",2021-10-14 02:26:26 UTC,charlesmunozf
"mika tiene dos hermanas menores, joaquina y renata. ninguna porta ""los bichitos raros"" (así le llamaban al virus en su infancia), debido a las medidas que la familia tomó para evitar la transmisión vertical.

la sangre no siempre carga con el pasado.
#vivirlaserie https://t.co/yjdoezy6ks",2021-10-14 02:25:00 UTC,MuecaFilms
"#spidermannowayhome
gente la cuarentena u el virus fue una mierda pero un lado hay que agradecer que si no teniamos virus yo creo que no habria spiderverse , la idea principal era que esta peli iba estar kreven como villano principal y capaz scorpion https://t.co/hur06pmbie",2021-10-14 02:22:24 UTC,spiderve2021
"@riflardo @oigre5 islands in the stream de dolly parton 
night train de guns n roses 
corazón desilusionado de machuca.
sin disfraz de virus 
demoliendo hoteles de charly 
los salieris de charly león giecco
angel of death slayer
train of consequences megadeth
ahora te puedes marchar luismiguel",2021-10-14 02:20:28 UTC,MorenoTorner
"@patriitalyblue por tus tuits veo que estuviste en contra de las vacunas desde el día 1, que no crees en el virus y demás. sin citar fuentes cómo podemos creer que tu afirmación es cierta? podemos pensar que solo estás llevando agua para tu molino.",2021-10-14 02:19:34 UTC,diegom_74
@eduardo_v2017 triste pero cierto no podemos interferir en sus decisiones o decir que hacer. pero si podemos entregarles info. ya ahí verá si le hace ruido o no... hay muchos yo diría demasiados que no tienen idea de todo lo que hay detrás del pseudo virus y la vacunación.,2021-10-14 02:13:54 UTC,VaneZiba
"muy agradecida con el de arriba, el virus no se llevó a nadie cercano 
gracias 🙏",2021-10-14 02:13:34 UTC,tequilaylimonm
"@drabonix tambien su capa no es una capa, seria errado decir que esta viva ya que son virus, pero se entiende, si notaste que esta dibujada de forma rara o que abecés parece tener una cara es por eso, es como un huevo de pascua para cuando pase el capitulo cuando se revela.",2021-10-14 02:13:10 UTC,Gedeon_World
los espacios verdes dice santoro 😂 y firmaron con china para las granjitas de chanchitos acinados y llenos de virus..   #debatecapital,2021-10-14 02:08:43 UTC,Anchorena__
"@solanopo nadie
absolutamente nadie
leñador corta un árbol : crea un virus y genera una pandemia",2021-10-14 02:04:49 UTC,ingeniero_ale
avisenle a @myriambregman que el virus salio de #china.,2021-10-14 02:03:47 UTC,AgustinPintoSL
bregman como vas a decir que el capitalismo tiene la culpa del virus cuando el coronavirus nació en china.,2021-10-14 02:03:33 UTC,freeconomicsg
"@panampost_es @mjoleaa una sopa hierve a mucho más temperatura de la necesaria para matar el virus, ergo es cuento chino",2021-10-14 02:02:58 UTC,PKSConsultores
"perdida @myriambregman acusando al capitalismo del virus, cuando el mismo vino de china 🇨🇳 🤦‍♂️

#debatecapital",2021-10-14 02:02:39 UTC,Bertaina5
"""el capitalismo produjo esta crisis"". el virus vino de china, gobierna el partido comunista. #quépelotudaesbregman",2021-10-14 02:02:24 UTC,juanmaspiazu
"alguien que le avise a la loca del frente de izquierda que el virus vino de china comunista. increíble jajaja el capitalismo creo que el virus por las granjas y maltrato animal dijo 🤣🤣🤣🤣🤣 y se suma el de frente de todos ""me sumo a lo que dijo ella...""",2021-10-14 02:02:02 UTC,chechecian
"el problema del capitalismo, virus chino myriam  el virus vino de china",2021-10-14 02:01:50 UTC,santykanese
@bregaman el virus surgio en china sisi. re capitalista jajajajja,2021-10-14 02:01:36 UTC,AndyColt2
@gordobasura__ los virus se crean cuando cortas un árbol,2021-10-14 02:01:30 UTC,ingeniero_ale
"pero myriam, que carajo tiene que ver la deforestación con un virus? el covid nos lo mandó tu estimada china comunista bajo la orden estricta de xi jinping para destruir al mundo libre, y no lo lograron.",2021-10-14 02:01:04 UTC,SiritoTomas
"el nivel de delirio de bregman la puta madre...

bregman: ""el virus es culpa del capitalismo""",2021-10-14 02:01:04 UTC,FedeNQ_
pero @myriambregman el virus salio de china...,2021-10-14 02:00:53 UTC,SantosLucasAfc
"@anneta76 @todonoticias de cepa delta, un virus que les caga la vida a los trabajadores y genera muertos. #fuerazurdosdeargentina",2021-10-14 02:00:43 UTC,ElContrib
"@myriambregman ""el capitalismo trajo esta pandemia""
*el virus nació en china*",2021-10-14 02:00:38 UTC,AdolfoP_1993
"kirchnerismo malomalo que no dejaba ir a los chicos a la escuela mientras morían millones de personas por un virus, hagan como juntos por el cambio que ellos sí piensan en la educación https://t.co/mztm0xsgpp https://t.co/frkukdftoc",2021-10-14 02:00:36 UTC,Santiagasario
"no bregman, la culpa de la pandemia la tienen los chinos que se les escapó un virus de un laboratorio",2021-10-14 02:00:34 UTC,RedolfiJuanma
@cavernarior la vieja dura. ni el virus se atreve a acercarse de lo siniestra que es.,2021-10-14 01:59:04 UTC,CHuettenrauch
@lepichu78 @albaniloso @kurtfranjeado @diegomarini @msaludpy la tasa de mortalidad del virus es de 2%. 220 millones de infectados un poco mas de 2 millones de muertes. si la vacuna fuese igual de letal que e virus ya tendrian que estar muertas 80 millones de personas,2021-10-14 01:57:29 UTC,hugoalca71
quiero que el virus se vaya como rosello,2021-10-14 01:54:11 UTC,johnrosarioo
"dios culiado nunca más me pongo la vacuna, para mi que ésta cagada me está haciendo diez tipos de virus nuevos adentro del brazo sino no sé explica tanto dolor",2021-10-14 01:50:47 UTC,xauris19
"@christi16529728 @jhonnysanchis @mathicrapu @sabane_ @_menos_esmas_ @mspuruguay @drdanielsalinas @josesatdjian @compresidencia 12¿??

podría ennumerarte 6000 personas fallecidas (solo en uruguay) a causa del cv.
creo que todos conocemos al menos a un fallecido a causa del virus.
personalmente, no conozco a nadie con efectos secundarios a largo plazo de la vacunación...
se gana por goleada",2021-10-14 01:48:56 UTC,hdeaurre
"yo cuando vi la película ""virus"" https://t.co/rfajzw5hsn",2021-10-14 01:45:43 UTC,lovrdesruizz
"con @sebastiansichel se entiende a @jmanalich y eso de que "" el virus se podía volver buena persona
#lospeores #losbotsnovotan",2021-10-14 01:43:03 UTC,jvargascastillo
@carofab1 @larroschi y a todo esto hay que añadirle que sabemos que sibopharm es más segura por ser a virus inactivo.  las vacunas a base de arn son las que se asocian a miocarditis.  esperar la pfizer para infantes es una estupidez por donde se mire.,2021-10-14 01:41:29 UTC,eedugr
@pdtam peores que el virus. cada día más de acuerdo.,2021-10-14 01:41:10 UTC,mariadelos1981
"suena  virus, el probador  en #rdp2021 en https://t.co/qrxjbre3yi https://t.co/cauadhcpjg",2021-10-14 01:37:40 UTC,RockdelPaisSL
@ingenierocuervo @sstolkiner fantasma. no se que dice el foro económico mundial del 2019 pero lo cierto es que el virus está dando vuelta y es bueno respetar a los demas cuidando de no contagiarlos,2021-10-14 01:36:01 UTC,francomccordoba
creo que le acabo de meter virus a mi computadora csm,2021-10-14 01:33:38 UTC,unpupusdice
"fauci: “va a ser muy difícil, al menos en el futuro previsible, y tal vez alguna vez, eliminar realmente este virus altamente transmisible.”
¿existe el virus? 👇 https://t.co/gokru7z9wc",2021-10-14 01:32:18 UTC,Clabuscon1
"@jimenavillar2 leí virus sindical respiratorio. ojo, no es mala.",2021-10-14 01:29:28 UTC,FerCabani
"el virus se contagia a través del contacto de persona a persona, a través de la saliva (en las manos o juguetes o a través del beso). en casos raros, se ha transmitido el virus a través de transfusión de sangre. https://t.co/cdwxpkzbud",2021-10-14 01:28:28 UTC,OviDentalGo
@camiloh1704 @meganoticiascl del virus que no ha sido aislado?,2021-10-14 01:23:59 UTC,_Jaavy_
@cotimoran soy un virus,2021-10-14 01:22:14 UTC,_agusvillegas0
@meganoticiascl mega virus es nefasto una mierda de canal,2021-10-14 01:20:38 UTC,Rafernandez11
"@marcoluccinelli @edu021964 @mamuil_mapu @ossana_javier @sfvasicek @joeundercover1 @ales2040 @r_oyarzun_m @migueli83076865 @guido1889 @gabikara @walmaxburgos @kara_manjar @arielmmartin1 entonces a darle una vuelta al matasanos para ver qué afloró con el virus 
a mi suegro, q es mayor q tu, le aparecieron algunas fatigas de material q le explicaron ciertas cosas 
a cuidarse q tienes mucho q aportar a los q vienen",2021-10-14 01:17:45 UTC,edgardo_cjc
"todo el tiempo quiero estar enamorado

virus - que hago en manila? https://t.co/yiknrt74ls a través de @youtube",2021-10-14 01:15:04 UTC,FlorLoberche
es imaginación mía o anda un virus estomacal brígido dando vueltas,2021-10-14 01:12:46 UTC,porcelaincami
"@dennis_sc @contracultural interesante análisis pero si es por un tema de pandemia, aunque la fiesta no dure hasta el desayuno, el virus tuvo el suficiente tiempo para propagarse. así que el fin de evitar los contagios sigue siendo tan inútil como bellido.",2021-10-14 01:12:08 UTC,Alfreriro
"@rollhando @adrianzeneduard @vargas_vio papu. no entiendes.

el virus tiene un ciclo y cuando te infectas lo normal es que en tus fluidos y en tus gases expulses grandes cantidades de virus.

con el sistema inmunológico fortalecido ese escenario se reduce.",2021-10-14 01:10:38 UTC,achahuasoncco
me cerraron la cuenta vieja de tw por un virus.,2021-10-14 01:10:15 UTC,Micagarcia1429
"@renato__zela @adrianzeneduard @vargas_vio una persona vacunada puede contagiarse del virus, es un hecho, sucede y tambien puede contagiar. lo unico que hace la vacuna es que el virus no te mate, nada mas.",2021-10-14 01:07:04 UTC,Rollhando
"@andreedd9 @toretocorleone1 @larepublica_pe @beatrizmejiamor muchos virólogos opinan que justamente el vacunar masivamente durante una epidemia es lo que hace al virus más resistente y crea las variantes.  por ejemplo, el mismo inventor de la tecnología arn mensajero lo dice, debería seguirlo por twitter: https://t.co/vxpbkoav9g",2021-10-14 01:06:41 UTC,Farolita_Lumbre
@alejandrafdez82 apendicitis es el virus sobre la costa 1000.,2021-10-14 01:06:28 UTC,jotape04009284
me comentan por la cucaracha que hay un brote de virus sincicial respiratorio (vsr) en xivilcoy. doy fe y thanks god for the antibiotics 🥰,2021-10-14 01:05:43 UTC,JimenaVillar2
"@achahuasoncco @adrianzeneduard @vargas_vio creo que no entiendes, la vacuna no te protege contra el virus, la vacuna solo evita que sea letal si estas vacunado. vacunado puedes contagiarte y propagar el virus y eso tambien significa que puede mutar en ti. ¿entiendes?",2021-10-14 01:03:58 UTC,Rollhando
"ℹ la vacuna sinopharm contra el covid-19 fue aprobada por la anmat para chicos de 3 a 11 años, y avalada por la sociedad argentina de pediatría 🇦🇷👨🏼‍⚕️

➡️ usa una tecnología muy segura a base de un virus inactivado que no puede reproducir la enfermedad 👌",2021-10-14 01:01:44 UTC,LisandroBenmaor
"@mara11035 @ricardoalvarezc @silsuzeta @vozpueblerina1 dice que sirven, que son seguras, buenas, que frenaron el avance del virus. y está contenta de haberse vacunado, se siente protegida...",2021-10-14 01:01:16 UTC,GoodQueenBess_
"@mspuruguay @drdanielsalinas @josesatdjian @compresidencia creo que es claro el mensaje. es obligatorio en espacios cerrados si no se controla la vacunación. se exhorta, o sea se recomienda mantener distancia y uso de mascarilla en lugares muy concurridos. si cada uno usa su sentido común a consciencia, el vírus ya estaría combatido",2021-10-14 00:57:32 UTC,Vagar64
